nm lambda,1,2,3,4,5,6,7,8
686.483,0.145,0.048,0.122,0.039,0.025,0.017,0.053,0.014
686.656,0.145,0.048,0.122,0.039,0.024,0.017,0.053,0.013
686.829,0.144,0.047,0.122,0.038,0.024,0.017,0.052,0.013
687.002,0.143,0.047,0.121,0.038,0.024,0.016,0.052,0.013
687.175,0.143,0.046,0.121,0.038,0.023,0.016,0.052,0.013
687.348,0.142,0.046,0.12,0.037,0.023,0.016,0.052,0.013
687.521,0.142,0.045,0.12,0.037,0.022,0.016,0.052,0.013
687.694,0.142,0.045,0.119,0.037,0.022,0.015,0.051,0.012
687.867,0.141,0.044,0.119,0.036,0.022,0.015,0.051,0.012
688.041,0.141,0.044,0.118,0.036,0.022,0.015,0.051,0.012
688.214,0.14,0.043,0.118,0.036,0.021,0.015,0.051,0.012
688.387,0.14,0.043,0.118,0.035,0.021,0.015,0.05,0.012
688.56,0.139,0.043,0.117,0.035,0.021,0.014,0.05,0.012
688.733,0.138,0.042,0.117,0.035,0.02,0.014,0.05,0.012
688.906,0.138,0.042,0.116,0.034,0.02,0.014,0.05,0.011
689.079,0.137,0.041,0.116,0.034,0.02,0.014,0.05,0.011
689.252,0.136,0.041,0.115,0.034,0.019,0.013,0.05,0.011
689.426,0.136,0.04,0.115,0.033,0.019,0.013,0.049,0.011
689.599,0.135,0.04,0.114,0.033,0.019,0.013,0.049,0.011
689.772,0.135,0.039,0.114,0.033,0.019,0.013,0.049,0.011
689.945,0.134,0.039,0.114,0.032,0.018,0.013,0.049,0.011
690.118,0.134,0.039,0.114,0.032,0.018,0.012,0.049,0.01
690.291,0.134,0.038,0.113,0.032,0.018,0.012,0.049,0.01
690.464,0.133,0.038,0.113,0.032,0.018,0.012,0.049,0.01
690.637,0.133,0.038,0.113,0.032,0.018,0.012,0.048,0.01
690.811,0.133,0.037,0.112,0.032,0.017,0.012,0.048,0.01
690.984,0.132,0.037,0.112,0.031,0.017,0.011,0.048,0.01
691.157,0.132,0.037,0.112,0.031,0.017,0.011,0.048,0.01
691.33,0.131,0.036,0.111,0.031,0.017,0.011,0.048,0.01
691.503,0.131,0.036,0.111,0.031,0.017,0.011,0.048,0.009
691.676,0.13,0.036,0.11,0.03,0.016,0.011,0.047,0.009
691.849,0.129,0.035,0.11,0.03,0.016,0.01,0.047,0.009
692.022,0.129,0.035,0.109,0.03,0.016,0.01,0.047,0.009
692.196,0.128,0.035,0.108,0.03,0.016,0.01,0.047,0.009
692.369,0.127,0.034,0.108,0.029,0.016,0.01,0.047,0.009
692.542,0.127,0.034,0.108,0.029,0.016,0.01,0.047,0.009
692.715,0.126,0.034,0.107,0.029,0.015,0.01,0.047,0.009
692.888,0.126,0.034,0.108,0.029,0.015,0.01,0.047,0.009
693.061,0.127,0.034,0.108,0.029,0.015,0.01,0.047,0.009
693.234,0.128,0.033,0.109,0.028,0.015,0.009,0.047,0.009
693.408,0.129,0.033,0.111,0.028,0.015,0.009,0.047,0.009
693.581,0.131,0.033,0.113,0.028,0.014,0.009,0.047,0.009
693.754,0.134,0.032,0.115,0.028,0.014,0.009,0.047,0.009
693.927,0.136,0.032,0.117,0.028,0.014,0.009,0.046,0.009
694.1,0.137,0.032,0.119,0.028,0.013,0.009,0.046,0.008
694.273,0.138,0.032,0.119,0.028,0.013,0.009,0.046,0.008
694.447,0.137,0.031,0.118,0.028,0.013,0.009,0.045,0.008
694.62,0.135,0.031,0.116,0.028,0.012,0.009,0.044,0.008
694.793,0.132,0.03,0.112,0.027,0.012,0.008,0.043,0.008
694.966,0.127,0.03,0.107,0.027,0.011,0.008,0.042,0.007
695.139,0.12,0.029,0.1,0.026,0.011,0.008,0.041,0.007
695.312,0.112,0.029,0.092,0.025,0.01,0.009,0.04,0.007
695.485,0.103,0.028,0.083,0.025,0.01,0.008,0.039,0.007
695.659,0.094,0.028,0.074,0.024,0.01,0.008,0.038,0.007
695.832,0.085,0.028,0.066,0.023,0.01,0.008,0.037,0.007
696.005,0.078,0.028,0.059,0.022,0.01,0.008,0.037,0.007
696.178,0.072,0.028,0.053,0.022,0.01,0.008,0.038,0.007
696.351,0.069,0.028,0.051,0.022,0.01,0.008,0.038,0.007
696.524,0.069,0.028,0.051,0.022,0.011,0.008,0.039,0.007
696.698,0.072,0.029,0.055,0.022,0.012,0.008,0.041,0.007
696.871,0.078,0.029,0.062,0.022,0.012,0.008,0.043,0.007
697.044,0.086,0.029,0.071,0.023,0.013,0.008,0.044,0.007
697.217,0.096,0.03,0.081,0.023,0.013,0.007,0.046,0.007
697.39,0.107,0.03,0.092,0.024,0.013,0.007,0.047,0.007
697.563,0.118,0.03,0.103,0.025,0.013,0.007,0.048,0.007
697.737,0.128,0.03,0.113,0.025,0.013,0.006,0.049,0.007
697.91,0.136,0.03,0.121,0.026,0.013,0.006,0.049,0.007
698.083,0.142,0.029,0.127,0.026,0.013,0.006,0.05,0.007
698.256,0.146,0.029,0.131,0.026,0.012,0.006,0.049,0.007
698.429,0.149,0.028,0.133,0.026,0.012,0.006,0.049,0.007
698.602,0.149,0.028,0.132,0.026,0.011,0.006,0.048,0.007
698.776,0.147,0.027,0.131,0.025,0.011,0.006,0.047,0.007
698.949,0.144,0.027,0.127,0.025,0.011,0.006,0.047,0.006
699.122,0.141,0.027,0.124,0.024,0.01,0.006,0.046,0.006
699.295,0.137,0.026,0.12,0.024,0.01,0.006,0.045,0.006
699.468,0.133,0.026,0.116,0.024,0.01,0.005,0.044,0.006
699.641,0.129,0.026,0.112,0.023,0.01,0.005,0.044,0.006
699.815,0.126,0.025,0.109,0.023,0.01,0.005,0.043,0.006
699.988,0.123,0.025,0.106,0.023,0.009,0.005,0.043,0.006
700.161,0.121,0.025,0.104,0.022,0.009,0.005,0.043,0.006
700.334,0.119,0.025,0.102,0.022,0.009,0.005,0.042,0.006
700.507,0.117,0.025,0.101,0.022,0.009,0.005,0.042,0.006
700.681,0.116,0.024,0.1,0.022,0.009,0.005,0.042,0.006
700.854,0.115,0.024,0.099,0.022,0.009,0.005,0.042,0.006
701.027,0.115,0.024,0.098,0.022,0.009,0.005,0.042,0.006
701.2,0.114,0.024,0.098,0.022,0.009,0.005,0.041,0.006
701.373,0.114,0.024,0.098,0.022,0.009,0.005,0.041,0.006
701.547,0.114,0.024,0.098,0.021,0.009,0.005,0.041,0.006
701.72,0.114,0.023,0.098,0.021,0.008,0.005,0.041,0.006
701.893,0.114,0.023,0.098,0.021,0.008,0.005,0.041,0.006
702.066,0.114,0.023,0.098,0.021,0.008,0.005,0.041,0.006
702.239,0.114,0.023,0.097,0.021,0.008,0.005,0.041,0.006
702.413,0.114,0.023,0.097,0.021,0.008,0.005,0.041,0.006
702.586,0.114,0.023,0.097,0.021,0.008,0.005,0.041,0.006
702.759,0.113,0.023,0.097,0.021,0.008,0.005,0.041,0.006
702.932,0.113,0.023,0.096,0.021,0.008,0.005,0.041,0.006
703.105,0.113,0.023,0.096,0.021,0.008,0.005,0.041,0.006
703.279,0.113,0.023,0.096,0.021,0.008,0.005,0.041,0.006
703.452,0.112,0.022,0.096,0.02,0.008,0.004,0.041,0.006
703.625,0.112,0.022,0.095,0.02,0.008,0.004,0.04,0.006
703.798,0.112,0.022,0.095,0.02,0.008,0.004,0.04,0.006
703.971,0.112,0.022,0.095,0.02,0.008,0.004,0.04,0.006
704.145,0.112,0.022,0.095,0.02,0.008,0.004,0.04,0.006
704.318,0.112,0.022,0.095,0.02,0.008,0.004,0.04,0.005
704.491,0.112,0.022,0.095,0.02,0.008,0.004,0.04,0.005
704.664,0.112,0.021,0.095,0.02,0.008,0.004,0.04,0.005
704.837,0.112,0.021,0.095,0.02,0.008,0.004,0.04,0.005
705.011,0.111,0.021,0.095,0.02,0.007,0.004,0.04,0.005
705.184,0.111,0.021,0.095,0.02,0.007,0.004,0.04,0.005
705.357,0.111,0.021,0.095,0.02,0.007,0.004,0.04,0.005
705.53,0.111,0.021,0.095,0.02,0.007,0.004,0.04,0.005
705.703,0.111,0.021,0.095,0.02,0.007,0.004,0.04,0.005
705.877,0.111,0.021,0.095,0.02,0.007,0.004,0.04,0.005
706.05,0.111,0.021,0.095,0.02,0.007,0.004,0.04,0.005
706.223,0.111,0.021,0.095,0.02,0.007,0.004,0.04,0.005
706.396,0.11,0.021,0.095,0.019,0.007,0.004,0.04,0.005
706.57,0.11,0.021,0.095,0.019,0.007,0.004,0.04,0.005
706.743,0.11,0.021,0.095,0.019,0.007,0.004,0.04,0.005
706.916,0.11,0.021,0.095,0.019,0.006,0.004,0.04,0.005
707.089,0.11,0.021,0.095,0.019,0.006,0.003,0.04,0.005
707.262,0.11,0.021,0.094,0.019,0.006,0.003,0.04,0.005
707.436,0.109,0.02,0.094,0.019,0.006,0.003,0.04,0.005
707.609,0.109,0.02,0.094,0.019,0.006,0.003,0.04,0.005
707.782,0.109,0.02,0.094,0.019,0.006,0.003,0.04,0.005
707.955,0.109,0.02,0.094,0.019,0.006,0.003,0.039,0.005
708.129,0.109,0.02,0.094,0.019,0.006,0.003,0.04,0.005
708.302,0.109,0.02,0.094,0.019,0.006,0.003,0.04,0.005
708.475,0.109,0.02,0.094,0.019,0.006,0.003,0.04,0.005
708.648,0.109,0.02,0.093,0.019,0.006,0.003,0.04,0.005
708.821,0.109,0.02,0.093,0.019,0.006,0.003,0.039,0.005
708.995,0.109,0.02,0.093,0.019,0.006,0.003,0.039,0.005
709.168,0.108,0.02,0.093,0.019,0.006,0.003,0.039,0.005
709.341,0.108,0.02,0.093,0.019,0.006,0.003,0.039,0.005
709.514,0.108,0.02,0.093,0.019,0.006,0.004,0.039,0.005
709.688,0.108,0.019,0.093,0.019,0.006,0.004,0.039,0.005
709.861,0.108,0.019,0.093,0.019,0.006,0.003,0.039,0.005
710.034,0.108,0.019,0.093,0.019,0.006,0.003,0.039,0.005
710.207,0.108,0.019,0.093,0.019,0.006,0.004,0.039,0.005
710.381,0.108,0.019,0.093,0.019,0.006,0.004,0.039,0.005
710.554,0.108,0.019,0.093,0.019,0.006,0.003,0.039,0.005
710.727,0.108,0.019,0.093,0.019,0.006,0.003,0.039,0.005
710.9,0.108,0.019,0.093,0.019,0.006,0.003,0.039,0.004
711.074,0.108,0.019,0.092,0.018,0.006,0.003,0.039,0.004
711.247,0.107,0.019,0.092,0.018,0.006,0.003,0.039,0.004
711.42,0.107,0.019,0.092,0.018,0.006,0.003,0.039,0.004
711.593,0.107,0.019,0.092,0.018,0.006,0.003,0.039,0.004
711.767,0.107,0.019,0.092,0.018,0.006,0.003,0.039,0.004
711.94,0.107,0.019,0.092,0.018,0.006,0.003,0.039,0.004
712.113,0.107,0.018,0.092,0.018,0.006,0.003,0.039,0.004
712.286,0.107,0.018,0.092,0.018,0.006,0.003,0.039,0.004
712.46,0.107,0.018,0.092,0.018,0.006,0.003,0.039,0.004
712.633,0.107,0.018,0.092,0.018,0.006,0.003,0.039,0.004
712.806,0.106,0.018,0.091,0.018,0.006,0.003,0.039,0.004
712.979,0.106,0.018,0.091,0.018,0.005,0.003,0.039,0.004
713.153,0.106,0.018,0.091,0.018,0.005,0.003,0.039,0.004
713.326,0.106,0.018,0.091,0.018,0.005,0.003,0.039,0.004
713.499,0.106,0.018,0.091,0.018,0.005,0.003,0.039,0.004
713.672,0.106,0.018,0.091,0.018,0.006,0.003,0.039,0.004
713.846,0.106,0.018,0.091,0.018,0.005,0.003,0.039,0.004
714.019,0.106,0.018,0.091,0.018,0.005,0.003,0.039,0.004
714.192,0.106,0.018,0.091,0.018,0.006,0.003,0.039,0.004
714.366,0.106,0.018,0.091,0.018,0.006,0.003,0.039,0.004
714.539,0.106,0.018,0.091,0.018,0.006,0.003,0.039,0.004
714.712,0.106,0.018,0.091,0.018,0.005,0.003,0.038,0.004
714.885,0.106,0.018,0.091,0.018,0.005,0.003,0.038,0.004
715.059,0.106,0.018,0.091,0.018,0.005,0.002,0.038,0.004
715.232,0.106,0.018,0.091,0.018,0.005,0.002,0.038,0.004
715.405,0.106,0.018,0.091,0.017,0.005,0.002,0.038,0.004
715.578,0.106,0.018,0.091,0.017,0.005,0.002,0.038,0.004
715.752,0.106,0.018,0.091,0.017,0.005,0.002,0.038,0.004
715.925,0.105,0.018,0.091,0.017,0.005,0.002,0.038,0.004
716.098,0.105,0.017,0.09,0.017,0.005,0.002,0.038,0.004
716.271,0.105,0.017,0.09,0.017,0.005,0.002,0.038,0.004
716.445,0.105,0.017,0.09,0.017,0.005,0.002,0.038,0.004
716.618,0.105,0.017,0.09,0.017,0.005,0.002,0.037,0.004
716.791,0.105,0.017,0.09,0.017,0.005,0.002,0.037,0.004
716.965,0.105,0.017,0.09,0.017,0.005,0.002,0.037,0.004
717.138,0.104,0.017,0.089,0.017,0.005,0.002,0.037,0.004
717.311,0.104,0.017,0.089,0.017,0.005,0.002,0.038,0.004
717.484,0.104,0.017,0.089,0.017,0.005,0.002,0.038,0.004
717.658,0.104,0.017,0.089,0.017,0.005,0.002,0.038,0.004
717.831,0.104,0.017,0.089,0.017,0.005,0.002,0.038,0.004
718.004,0.104,0.017,0.089,0.017,0.005,0.002,0.038,0.004
718.178,0.104,0.017,0.09,0.017,0.005,0.002,0.038,0.004
718.351,0.104,0.017,0.09,0.017,0.005,0.002,0.038,0.004
718.524,0.104,0.017,0.09,0.017,0.005,0.002,0.038,0.004
718.697,0.104,0.017,0.09,0.017,0.005,0.002,0.038,0.004
718.871,0.104,0.017,0.09,0.017,0.005,0.002,0.038,0.004
719.044,0.104,0.017,0.09,0.017,0.005,0.002,0.038,0.004
719.217,0.104,0.017,0.09,0.017,0.005,0.002,0.037,0.004
719.391,0.104,0.017,0.09,0.017,0.005,0.002,0.037,0.004
719.564,0.104,0.017,0.09,0.017,0.005,0.002,0.037,0.004
719.737,0.104,0.017,0.09,0.016,0.005,0.002,0.037,0.004
719.911,0.104,0.017,0.09,0.016,0.004,0.002,0.037,0.004
720.084,0.104,0.017,0.09,0.016,0.004,0.002,0.037,0.004
720.257,0.104,0.017,0.09,0.016,0.004,0.002,0.037,0.003
720.43,0.104,0.017,0.089,0.016,0.004,0.002,0.037,0.003
720.604,0.104,0.017,0.089,0.016,0.004,0.002,0.037,0.003
720.777,0.103,0.017,0.089,0.016,0.004,0.002,0.037,0.003
720.95,0.103,0.017,0.089,0.016,0.004,0.002,0.037,0.003
721.124,0.103,0.016,0.089,0.016,0.004,0.002,0.037,0.003
721.297,0.103,0.016,0.089,0.017,0.004,0.002,0.037,0.003
721.47,0.103,0.016,0.089,0.017,0.004,0.002,0.037,0.003
721.644,0.103,0.016,0.088,0.017,0.004,0.002,0.037,0.003
721.817,0.103,0.016,0.088,0.017,0.004,0.002,0.037,0.003
721.99,0.103,0.016,0.088,0.017,0.004,0.002,0.037,0.003
722.163,0.103,0.016,0.088,0.017,0.004,0.002,0.037,0.003
722.337,0.103,0.016,0.088,0.017,0.004,0.002,0.037,0.003
722.51,0.103,0.016,0.088,0.017,0.004,0.002,0.037,0.003
722.683,0.102,0.016,0.088,0.017,0.004,0.002,0.037,0.003
722.857,0.102,0.016,0.088,0.017,0.004,0.002,0.037,0.003
723.03,0.102,0.016,0.088,0.017,0.004,0.002,0.037,0.003
723.203,0.102,0.016,0.088,0.017,0.004,0.002,0.037,0.003
723.377,0.102,0.016,0.087,0.017,0.004,0.002,0.037,0.003
723.55,0.102,0.016,0.088,0.016,0.004,0.002,0.037,0.003
723.723,0.102,0.016,0.088,0.016,0.004,0.002,0.037,0.003
723.897,0.102,0.016,0.088,0.016,0.004,0.002,0.037,0.003
724.07,0.102,0.016,0.088,0.016,0.004,0.002,0.037,0.003
724.243,0.102,0.016,0.088,0.016,0.004,0.002,0.037,0.003
724.417,0.102,0.016,0.088,0.016,0.004,0.002,0.037,0.003
724.59,0.102,0.016,0.088,0.016,0.004,0.002,0.037,0.003
724.763,0.102,0.016,0.088,0.016,0.004,0.002,0.036,0.003
724.937,0.102,0.016,0.088,0.016,0.004,0.002,0.036,0.003
725.11,0.102,0.016,0.088,0.016,0.004,0.002,0.036,0.003
725.283,0.101,0.016,0.088,0.016,0.004,0.002,0.036,0.003
725.457,0.101,0.016,0.088,0.016,0.004,0.002,0.036,0.003
725.63,0.101,0.016,0.088,0.016,0.004,0.002,0.036,0.003
725.803,0.101,0.016,0.088,0.016,0.004,0.002,0.036,0.003
725.977,0.102,0.016,0.088,0.016,0.004,0.002,0.036,0.003
726.15,0.102,0.016,0.088,0.016,0.004,0.002,0.036,0.003
726.323,0.102,0.016,0.088,0.016,0.004,0.002,0.036,0.003
726.497,0.102,0.016,0.088,0.016,0.004,0.002,0.036,0.003
726.67,0.101,0.015,0.088,0.016,0.004,0.002,0.036,0.003
726.843,0.101,0.015,0.087,0.016,0.004,0.002,0.036,0.003
727.017,0.101,0.016,0.087,0.016,0.004,0.002,0.036,0.003
727.19,0.101,0.016,0.087,0.016,0.004,0.002,0.036,0.003
727.363,0.101,0.016,0.087,0.016,0.004,0.002,0.036,0.003
727.537,0.101,0.016,0.087,0.016,0.004,0.002,0.036,0.003
727.71,0.101,0.016,0.087,0.016,0.004,0.002,0.036,0.003
727.883,0.101,0.016,0.087,0.016,0.004,0.002,0.036,0.003
728.057,0.101,0.016,0.088,0.016,0.004,0.002,0.036,0.003
728.23,0.101,0.016,0.087,0.016,0.004,0.002,0.036,0.003
728.403,0.101,0.016,0.087,0.016,0.004,0.002,0.036,0.003
728.577,0.101,0.016,0.087,0.016,0.004,0.002,0.036,0.003
728.75,0.101,0.015,0.087,0.016,0.004,0.002,0.036,0.003
728.923,0.101,0.015,0.087,0.016,0.004,0.002,0.036,0.003
729.097,0.101,0.015,0.087,0.016,0.004,0.002,0.036,0.003
729.27,0.101,0.015,0.087,0.016,0.004,0.002,0.036,0.003
729.443,0.101,0.015,0.087,0.016,0.004,0.002,0.036,0.003
729.617,0.101,0.015,0.087,0.016,0.004,0.001,0.036,0.003
729.79,0.101,0.015,0.087,0.016,0.004,0.001,0.036,0.003
729.963,0.101,0.015,0.087,0.016,0.004,0.001,0.036,0.003
730.137,0.101,0.015,0.087,0.016,0.003,0.001,0.036,0.003
730.31,0.101,0.015,0.087,0.016,0.003,0.001,0.036,0.003
730.484,0.101,0.015,0.087,0.016,0.003,0.001,0.036,0.003
730.657,0.101,0.015,0.087,0.016,0.003,0.001,0.036,0.003
730.83,0.101,0.015,0.087,0.016,0.003,0.001,0.036,0.003
731.004,0.101,0.015,0.087,0.016,0.003,0.001,0.035,0.003
731.177,0.101,0.015,0.087,0.016,0.004,0.001,0.036,0.003
731.35,0.101,0.015,0.087,0.016,0.004,0.001,0.036,0.003
731.524,0.101,0.016,0.087,0.016,0.004,0.002,0.036,0.003
731.697,0.101,0.016,0.087,0.016,0.004,0.001,0.036,0.003
731.87,0.101,0.016,0.087,0.016,0.004,0.001,0.036,0.003
732.044,0.101,0.016,0.088,0.016,0.004,0.002,0.036,0.003
732.217,0.101,0.015,0.088,0.016,0.004,0.002,0.036,0.003
732.391,0.101,0.015,0.088,0.016,0.004,0.002,0.036,0.003
732.564,0.101,0.015,0.088,0.016,0.004,0.002,0.036,0.003
732.737,0.101,0.015,0.088,0.016,0.004,0.002,0.036,0.003
732.911,0.101,0.015,0.087,0.016,0.004,0.002,0.036,0.003
733.084,0.101,0.015,0.087,0.016,0.004,0.002,0.036,0.003
733.257,0.101,0.015,0.087,0.016,0.004,0.001,0.036,0.003
733.431,0.101,0.015,0.087,0.015,0.004,0.001,0.035,0.003
733.604,0.101,0.015,0.087,0.015,0.004,0.001,0.035,0.003
733.778,0.101,0.015,0.087,0.016,0.004,0.001,0.035,0.003
733.951,0.101,0.015,0.087,0.015,0.003,0.001,0.035,0.003
734.124,0.101,0.015,0.087,0.016,0.003,0.001,0.035,0.003
734.298,0.101,0.015,0.087,0.016,0.003,0.001,0.035,0.003
734.471,0.101,0.015,0.087,0.016,0.003,0.001,0.035,0.003
734.644,0.1,0.015,0.087,0.015,0.003,0.001,0.035,0.002
734.818,0.1,0.015,0.087,0.015,0.003,0.001,0.035,0.002
734.991,0.1,0.015,0.087,0.015,0.003,0.001,0.035,0.002
735.165,0.1,0.015,0.087,0.015,0.003,0.001,0.035,0.002
735.338,0.1,0.015,0.086,0.015,0.003,0.001,0.035,0.002
735.511,0.1,0.015,0.087,0.015,0.003,0.001,0.035,0.002
735.685,0.1,0.015,0.087,0.015,0.003,0.001,0.035,0.003
735.858,0.1,0.015,0.087,0.015,0.003,0.001,0.035,0.003
736.032,0.1,0.015,0.087,0.015,0.003,0.001,0.035,0.003
736.205,0.1,0.015,0.087,0.015,0.003,0.001,0.035,0.003
736.378,0.101,0.015,0.088,0.015,0.003,0.001,0.035,0.003
736.552,0.101,0.015,0.088,0.015,0.003,0.001,0.035,0.003
736.725,0.101,0.015,0.088,0.015,0.003,0.001,0.035,0.003
736.899,0.101,0.015,0.088,0.015,0.003,0.001,0.035,0.003
737.072,0.101,0.015,0.088,0.015,0.003,0.001,0.035,0.003
737.245,0.101,0.015,0.088,0.015,0.003,0.001,0.035,0.003
737.419,0.101,0.015,0.088,0.015,0.003,0.001,0.035,0.003
737.592,0.101,0.015,0.088,0.015,0.003,0.001,0.035,0.003
737.766,0.101,0.015,0.088,0.016,0.003,0.001,0.035,0.003
737.939,0.102,0.015,0.088,0.016,0.003,0.001,0.035,0.003
738.112,0.102,0.015,0.088,0.016,0.003,0.001,0.035,0.003
738.286,0.102,0.015,0.088,0.016,0.003,0.001,0.035,0.003
738.459,0.102,0.015,0.088,0.016,0.003,0.001,0.035,0.003
738.633,0.102,0.015,0.088,0.016,0.003,0.001,0.035,0.003
738.806,0.102,0.015,0.088,0.016,0.003,0.001,0.035,0.003
738.979,0.102,0.015,0.089,0.016,0.003,0.001,0.035,0.003
739.153,0.102,0.015,0.089,0.016,0.003,0.001,0.035,0.003
739.326,0.102,0.015,0.088,0.016,0.003,0.001,0.035,0.003
739.5,0.102,0.015,0.088,0.015,0.003,0.001,0.035,0.003
739.673,0.102,0.015,0.089,0.016,0.003,0.002,0.035,0.003
739.846,0.102,0.015,0.089,0.016,0.003,0.002,0.035,0.003
740.02,0.102,0.015,0.089,0.016,0.003,0.002,0.035,0.003
740.193,0.102,0.015,0.089,0.016,0.003,0.002,0.035,0.003
740.367,0.103,0.015,0.089,0.016,0.003,0.001,0.035,0.003
740.54,0.103,0.014,0.089,0.016,0.003,0.001,0.035,0.003
740.713,0.103,0.015,0.089,0.016,0.003,0.001,0.035,0.003
740.887,0.103,0.015,0.089,0.016,0.003,0.001,0.035,0.003
741.06,0.103,0.015,0.089,0.016,0.003,0.001,0.035,0.003
741.234,0.103,0.015,0.089,0.016,0.003,0.001,0.035,0.003
741.407,0.102,0.015,0.089,0.016,0.003,0.001,0.035,0.003
741.581,0.102,0.015,0.089,0.016,0.003,0.001,0.035,0.003
741.754,0.102,0.015,0.089,0.016,0.003,0.001,0.035,0.003
741.927,0.102,0.015,0.089,0.016,0.003,0.001,0.035,0.003
742.101,0.102,0.015,0.089,0.016,0.003,0.001,0.035,0.003
742.274,0.102,0.015,0.089,0.016,0.003,0.001,0.035,0.003
742.448,0.103,0.015,0.089,0.016,0.003,0.001,0.035,0.003
742.621,0.103,0.014,0.09,0.016,0.003,0.001,0.035,0.003
742.795,0.103,0.014,0.09,0.016,0.003,0.001,0.035,0.003
742.968,0.103,0.014,0.09,0.016,0.003,0.001,0.035,0.003
743.141,0.103,0.014,0.09,0.016,0.003,0.002,0.035,0.003
743.315,0.103,0.014,0.09,0.016,0.003,0.002,0.035,0.003
743.488,0.103,0.014,0.09,0.016,0.003,0.002,0.035,0.003
743.662,0.103,0.015,0.09,0.016,0.003,0.002,0.035,0.003
743.835,0.103,0.014,0.09,0.016,0.003,0.002,0.035,0.003
744.009,0.103,0.014,0.09,0.016,0.003,0.002,0.035,0.003
744.182,0.103,0.014,0.09,0.016,0.003,0.002,0.035,0.003
744.355,0.103,0.014,0.09,0.016,0.003,0.002,0.035,0.003
744.529,0.103,0.014,0.09,0.016,0.003,0.002,0.035,0.003
744.702,0.103,0.014,0.09,0.016,0.003,0.002,0.035,0.003
744.876,0.103,0.015,0.09,0.016,0.003,0.002,0.035,0.003
745.049,0.103,0.015,0.09,0.016,0.003,0.002,0.035,0.003
745.223,0.103,0.015,0.09,0.016,0.003,0.002,0.035,0.003
745.396,0.103,0.015,0.09,0.016,0.003,0.002,0.035,0.003
745.57,0.103,0.015,0.09,0.016,0.003,0.002,0.035,0.003
745.743,0.103,0.015,0.09,0.016,0.003,0.002,0.035,0.003
745.916,0.103,0.015,0.09,0.016,0.003,0.002,0.035,0.002
746.09,0.103,0.015,0.09,0.016,0.003,0.002,0.035,0.003
746.263,0.103,0.015,0.09,0.016,0.003,0.002,0.035,0.003
746.437,0.103,0.015,0.09,0.016,0.003,0.002,0.035,0.003
746.61,0.104,0.015,0.09,0.016,0.003,0.002,0.035,0.003
746.784,0.104,0.014,0.091,0.016,0.003,0.001,0.035,0.003
746.957,0.104,0.015,0.091,0.016,0.003,0.002,0.035,0.003
747.131,0.104,0.015,0.091,0.016,0.003,0.002,0.035,0.003
747.304,0.104,0.014,0.091,0.016,0.003,0.001,0.035,0.003
747.478,0.104,0.014,0.091,0.016,0.003,0.001,0.035,0.003
747.651,0.104,0.015,0.091,0.016,0.003,0.001,0.035,0.003
747.824,0.104,0.015,0.091,0.016,0.003,0.001,0.035,0.003
747.998,0.104,0.015,0.091,0.016,0.003,0.001,0.035,0.003
748.171,0.104,0.014,0.091,0.016,0.003,0.001,0.035,0.003
748.345,0.104,0.015,0.091,0.016,0.003,0.001,0.035,0.003
748.518,0.104,0.015,0.091,0.016,0.003,0.001,0.035,0.003
748.692,0.104,0.014,0.091,0.016,0.003,0.001,0.035,0.003
748.865,0.104,0.014,0.091,0.015,0.003,0.001,0.035,0.003
749.039,0.104,0.014,0.091,0.015,0.003,0.001,0.035,0.003
749.212,0.104,0.014,0.091,0.015,0.003,0.001,0.035,0.003
749.386,0.104,0.014,0.091,0.015,0.003,0.001,0.035,0.003
749.559,0.104,0.014,0.091,0.015,0.003,0.001,0.035,0.003
749.733,0.104,0.014,0.091,0.015,0.003,0.001,0.035,0.003
749.906,0.104,0.014,0.091,0.015,0.003,0.001,0.035,0.003
750.08,0.104,0.014,0.091,0.015,0.003,0.001,0.035,0.003
750.253,0.104,0.014,0.091,0.015,0.003,0.001,0.035,0.003
750.426,0.104,0.014,0.091,0.015,0.003,0.001,0.035,0.003
750.6,0.104,0.014,0.091,0.016,0.003,0.001,0.035,0.003
750.773,0.104,0.014,0.091,0.016,0.003,0.001,0.035,0.003
750.947,0.104,0.014,0.092,0.015,0.003,0.001,0.035,0.003
751.12,0.105,0.014,0.092,0.015,0.003,0.001,0.035,0.003
751.294,0.105,0.014,0.092,0.015,0.003,0.001,0.035,0.003
751.467,0.105,0.014,0.092,0.016,0.003,0.001,0.035,0.003
751.641,0.105,0.014,0.092,0.016,0.003,0.001,0.035,0.003
751.814,0.105,0.014,0.092,0.016,0.003,0.001,0.035,0.003
751.988,0.105,0.014,0.092,0.016,0.003,0.001,0.035,0.003
752.161,0.105,0.014,0.092,0.016,0.003,0.001,0.035,0.003
752.335,0.105,0.014,0.092,0.016,0.003,0.001,0.035,0.003
752.508,0.105,0.014,0.091,0.016,0.003,0.001,0.035,0.003
752.682,0.105,0.014,0.092,0.016,0.003,0.001,0.035,0.003
752.855,0.105,0.014,0.092,0.016,0.003,0.001,0.035,0.003
753.029,0.105,0.014,0.092,0.016,0.003,0.001,0.035,0.003
753.202,0.105,0.014,0.092,0.016,0.003,0.001,0.035,0.003
753.376,0.106,0.014,0.093,0.016,0.003,0.001,0.035,0.003
753.549,0.106,0.014,0.093,0.016,0.003,0.001,0.035,0.003
